source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,clean_label,module_ligand,kME_ligand,module_receptor,kME_receptor,age_module_ligand,age_module_receptor,age_relevant
Myocytes,EndocardialCells,Nppa,Npr3,2.2262194,0.0,4.9512124,2.1383842969476827,2.4701780087058043,0.29149494,0.9223772,1.88177053388915e-05,4.905996978817347e-08, ,brown,0.916636044825977,brown,0.935438617735889,True,True,True
EndothelialCells,EndothelialCells,Gnai2,Cav1,1.7746767,0.0,3.1358173,0.8027984943134301,1.108649594926425,0.070932224,0.9043673,0.028541536280802495,4.4149620075526435e-07, ,black,0.730197986867085,brown,0.884758647437185,False,True,True
SmoothMuscleCells,SmoothMuscleCells,Mfge8,Pdgfrb,1.7657559,0.0,3.116308,1.4502353661103076,1.4122312269395771,0.17648776,0.9040971,0.003954835775629722,7.848435983905509e-07, ,lightcyan,0.510462651252352,brown,0.766275459333072,True,True,True
Leukocytes,EndothelialCells,Gnai2,Cav1,1.7602721,0.0,3.0813236,0.7733710097215447,1.0247307180245275,0.06969957,0.90360653,0.028541536280802495,1.2262576517502916e-06, ,turquoise,0.515281533766225,brown,0.884758647437185,False,True,True
EndothelialCells,EndocardialCells,Sparc,Eng,1.7159512,0.0,2.9007075,0.7543164096997605,0.643402108736271,0.07791597,0.90094364,0.028541536280802495,1.765723987076956e-06, ,black,0.731223351438005,brown,0.973204830554305,False,True,True
EndocardialCells,EndothelialCells,Mmrn2,Cd93,1.7008685,0.0,2.875457,1.1757447916325163,1.5051376528595988,0.17011802,0.9005528,0.004897670001117698,3.138756163054337e-06, ,brown,0.943558775036418,turquoise,0.705808522625346,True,False,True
EndocardialCells,Fibroblasts,Vwf,Lrp1,1.7082644,0.0,2.858587,1.7448444939424048,2.0502869847035283,0.34210467,0.900289,5.565423569870955e-05,3.138756163054337e-06, ,brown,0.691096517422782,,,True,False,True
EndocardialCells,SmoothMuscleCells,Vwf,Itgb1,1.6992688,0.0,2.8234618,1.4938135342358734,1.4042203646881788,0.1539544,0.8997327,0.0063642455046049665,3.972292135048922e-06, ,brown,0.691096517422782,,,True,False,True
Fibroblasts,EndocardialCells,Sparc,Eng,1.6909887,0.0,2.8045926,0.7068419997340203,0.6080446158200389,0.07533422,0.89942986,0.028541536280802495,4.9038231256832815e-06, ,black,0.649519023068726,brown,0.973204830554305,False,True,True
EndocardialCells,EndocardialCells,Mmrn2,Cd93,1.6620799,0.0,2.733247,1.130243162046831,1.0778116935383264,0.16170458,0.8982584,0.006865483286669262,8.286236595879427e-06, ,brown,0.943558775036418,lightcyan,0.582187985085655,True,True,True
EndothelialCells,EndocardialCells,Gnai2,F2r,1.6597552,0.0,2.7547839,0.8344255991002549,0.8100423882011992,0.0913908,0.8986165,0.028541536280802495,9.609600212011532e-06, ,black,0.730197986867085,brown,0.784344492026737,False,True,True
EndocardialCells,EndothelialCells,Gnai2,Cav1,1.6653953,0.0,2.7223945,0.5795820235638776,0.8763844634887761,0.0615806,0.8980765,0.036046719724897563,9.609600212011532e-06, ,black,0.68121307835009,brown,0.884758647437185,False,True,True
Leukocytes,EndocardialCells,Gnai2,F2r,1.6453507,0.0,2.7069116,0.8049981145083696,0.7261235112993017,0.08980262,0.8978151,0.028541536280802495,1.960563265219004e-05, ,turquoise,0.515281533766225,brown,0.784344492026737,False,True,True
EndocardialCells,Leukocytes,Rps19,C5ar1,1.6387975,0.0,2.654081,1.1353403166378178,1.2376586573389738,0.16877851,0.89690745,0.005150293274487492,2.5924616459196913e-05, ,yellow,0.271007395088597,turquoise,0.712817995193886,True,False,True
Fibroblasts,EndothelialCells,Col1a2,Cd36,1.6540534,0.0,2.650529,1.1342977920446338,1.8704646024694558,0.21022505,0.8968455,0.0014609553395371646,2.8226545462597555e-05, ,,,brown,0.868570071306074,False,True,True
EndocardialCells,EndothelialCells,Vwf,Itgb1,1.6491559,0.0,2.6277852,1.406643056895352,1.424932590073994,0.14328478,0.89644617,0.005181775012259715,3.5718944247241025e-05, ,brown,0.691096517422782,,,True,False,True
SmoothMuscleCells,EndocardialCells,Sparc,Eng,1.6377006,0.0,2.5994134,0.605503109890275,0.47000842056457104,0.06982289,0.89594126,0.028541536280802495,4.707699980942394e-05, ,black,0.837859698632221,brown,0.973204830554305,False,True,True
EndothelialCells,EndothelialCells,Gnai2,S1pr1,1.621701,0.0,2.6286108,0.786803376560222,1.0950850666814942,0.086498365,0.8964608,0.028541536280802495,5.016074848011425e-05, ,black,0.730197986867085,brown,0.500963498873593,False,True,True
EndocardialCells,EndocardialCells,Vwf,Itgb1,1.6246604,0.0,2.5321376,1.3640318840927805,1.302089905431447,0.13806942,0.8947125,0.014203005539698745,5.999787370863161e-05, ,brown,0.691096517422782,pink,0.572507776572743,True,False,True
Leukocytes,EndothelialCells,Gnai2,S1pr1,1.6072965,0.0,2.582931,0.7573758919683367,1.0111661897795967,0.0849952,0.89564437,0.028541536280802495,6.347216979489388e-05, ,turquoise,0.515281533766225,brown,0.500963498873593,False,True,True
EndothelialCells,EndocardialCells,Ybx1,Notch1,1.6131535,0.0,2.4995706,0.8358152674541142,0.6947459855890007,0.0691247,0.89410126,0.028541536280802495,7.071356826948065e-05, ,yellow,0.31566495597398,darkred,0.343740710918236,True,False,True
Leukocytes,EndocardialCells,C1qa,Cd93,1.593183,0.0,2.5277941,1.4515790247657474,1.6701131474629671,0.23800297,0.8946316,0.000768826530592341,7.448063026053607e-05, ,turquoise,0.847224602986981,lightcyan,0.582187985085655,False,True,True
EndocardialCells,EndocardialCells,Nppa,Npr3,1.6740999,0.0,2.416108,1.5979942087869963,1.6525207589959332,0.14224459,0.8924827,0.0007898891313871393,0.00010358093443643853, ,brown,0.695639542145225,brown,0.935438617735889,True,True,True
Fibroblasts,EndothelialCells,Col1a1,Cd36,1.5926237,0.0,2.4114172,1.1292689611893607,1.889915292121858,0.28996062,0.8923894,0.0002231208018384429,0.00010812806744434253, ,,,brown,0.868570071306074,False,True,True
EndocardialCells,EndothelialCells,Comp,Cd36,1.5905252,0.0,2.4032483,1.652814825693445,1.9941787842404195,0.30678517,0.89222634,0.00012348611179854974,0.00011751466498202008, ,lightgreen,0.125031208796262,brown,0.868570071306074,False,True,True
Myocytes,EndothelialCells,Vegfb,Nrp1,1.562542,0.0,2.4062507,1.2171119563002377,1.3082177817692178,0.12515993,0.89228636,0.013625170025022604,0.00012729090664770283, ,blue,0.734190683037478,brown,0.648185002416343,False,True,True
EndothelialCells,Myocytes,Pdgfb,Art1,1.5695541,0.0,2.3686767,2.269476742460803,2.5875465217238007,0.51719946,0.8915277,3.7992001098743873e-06,0.00014801191911925055, ,cyan,0.464137268387394,brown,0.769648469668736,False,True,True
EndocardialCells,EndocardialCells,Gnai2,F2r,1.5504739,0.0,2.391596,0.6112091283507024,0.5777772567635503,0.07934194,0.89199245,0.028541536280802495,0.00015343552382275486, ,black,0.68121307835009,brown,0.784344492026737,False,True,True
EndocardialCells,SmoothMuscleCells,Mfge8,Pdgfrb,1.5544775,0.0,2.353348,1.1425450802384305,1.1302362932868473,0.1332786,0.8912134,0.02020109700411706,0.00015895644175316505, ,green,0.295522794899105,brown,0.766275459333072,False,True,True
Leukocytes,Fibroblasts,Pf4,Sdc2,1.5458612,0.0,2.3610592,1.395996094664085,2.1918488580839535,0.32621342,0.8913719,7.536428580136924e-05,0.00017029015933569595, ,turquoise,0.841618051106534,brown,0.848057536799011,False,True,True
Fibroblasts,EndothelialCells,Gnai2,Cav1,1.5649828,0.0,2.3425233,0.37448560372970413,0.6896341679827906,0.052987903,0.8909897,0.06501557078775835,0.00017610293000831296, ,black,0.78566112490779,brown,0.884758647437185,False,True,True
EndothelialCells,Myocytes,App,Gpc1,1.5443248,0.0,2.3824923,1.8629575136903722,1.5029737763018516,0.19377713,0.89180857,0.002472780721149362,0.000188020222667491, ,black,0.617473609490099,brown,0.486264962491867,False,True,True
EndothelialCells,Fibroblasts,Lpl,Lrp1,1.5348389,0.0,2.3507369,0.8253860341988659,1.298463120678841,0.12994584,0.89115953,0.02271298285183067,0.0002003264599004296, ,brown,0.487721034349969,,,True,False,True
SmoothMuscleCells,EndothelialCells,Gnai2,Cav1,1.5548273,0.0,2.3041043,0.35373979810956996,0.7397498242778738,0.05211886,0.89018404,0.06925629708195481,0.00020662536262799143, ,black,0.83203351296545,brown,0.884758647437185,False,True,True
Fibroblasts,SmoothMuscleCells,Lum,Itgb1,1.5258254,0.0,2.3218,0.7677970746092846,1.130262954016443,0.12030646,0.8905574,0.028541536280802495,0.00023279265683120114, ,brown,0.949650798111063,,,True,False,True
EndocardialCells,Leukocytes,Vwf,Sirpa,1.5578582,0.0,2.2712944,1.9829515619956475,2.038314430950941,0.42611292,0.88948107,1.5039164331992319e-05,0.00026051394879506365, ,brown,0.691096517422782,turquoise,0.761733552093104,True,False,True
EndocardialCells,EndocardialCells,Sparc,Eng,1.5501735,0.0,2.2624006,0.4390488609625247,0.35131173574612873,0.06077039,0.88928807,0.03787730439213275,0.000274957100300031, ,black,0.677069596089091,brown,0.973204830554305,False,True,True
Fibroblasts,EndocardialCells,Mmp2,Pecam1,1.5206811,0.0,2.2867746,1.0693517554475949,1.3902150602610566,0.29052162,0.88981444,0.0004000319272719707,0.0002823242177127361, ,,,brown,0.774210329710027,False,True,True
Leukocytes,EndocardialCells,Nppa,Npr3,1.6379591,0.0,2.2501643,1.5626213229485895,1.7331894981249567,0.13247493,0.8890208,0.0008939610656592955,0.0002897883585571279, ,turquoise,0.639972798269552,brown,0.935438617735889,False,True,True
EndocardialCells,EndothelialCells,Mmrn2,Clec14a,1.5239694,0.0,2.2268946,1.086001893122012,1.4689844487292745,0.20140964,0.88850695,0.0019317413570951647,0.00032856390711307214, ,brown,0.943558775036418,turquoise,0.909426799361271,True,False,True
EndocardialCells,EndothelialCells,Gnai2,S1pr1,1.5124196,0.0,2.2820575,0.5635869058106694,0.8628199352438451,0.07509451,0.8897132,0.028541536280802495,0.00034475278341594234, ,black,0.68121307835009,brown,0.500963498873593,False,True,True
EndothelialCells,SmoothMuscleCells,Mfge8,Pdgfrb,1.515169,0.0,2.211399,1.0852984911256707,1.1978482052758417,0.1252395,0.88816065,0.02803054920895201,0.0003613293426579179, ,,,brown,0.766275459333072,False,True,True
Fibroblasts,Fibroblasts,Serping1,Lrp1,1.494946,0.0,2.2339165,1.0203254479899393,1.6854215667098131,0.21486789,0.8886628,0.0012988012953699289,0.00041338348654296116, ,brown,0.637205541603263,,,True,False,True
Myocytes,Fibroblasts,Fndc5,Itgb5,1.5159018,0.0,2.1953554,1.9133272988367596,1.95348806325875,0.30257466,0.8877985,0.00010229056600209762,0.00043150935515985655, ,brown,0.866327263435725,turquoise,0.646285311150696,True,False,True
EndothelialCells,Myocytes,App,Rpsa,1.4893986,0.004,2.2182784,-0.06385863533756092,0.07161361561328083,0.03492821,0.8883148,0.8009123705315223,0.0004689221880782847, ,black,0.617473609490099,tan,0.206618269537133,False,True,True
EndothelialCells,SmoothMuscleCells,Gnai2,Cav1,1.4887664,0.0,2.1878526,0.4684138598295135,0.3342041038783029,0.04948925,0.88762784,0.08407381147608013,0.0004882088615535192, ,black,0.730197986867085,midnightblue,0.401042124167732,False,True,True
EndothelialCells,EndothelialCells,Timp3,Kdr,1.4872515,0.0,2.190171,0.7161819997256983,1.3131978759730933,0.12945606,0.88768065,0.02322120692698806,0.0005078822377385937, ,yellow,0.308157376549655,turquoise,0.856715396468162,True,False,True
Myocytes,EndocardialCells,Vegfb,Nrp1,1.4869215,0.0,2.198341,1.1064673165363035,1.0256901992215557,0.11434561,0.88786614,0.028541536280802495,0.0005178639031229414, ,blue,0.734190683037478,brown,0.550721740569223,False,True,True
EndothelialCells,EndothelialCells,Col4a2,Cd93,1.4846075,0.0,2.1970055,0.8370693939176852,1.3543459052210425,0.11969707,0.88783586,0.028541536280802495,0.0005904405187392308, ,yellow,0.155737396507289,turquoise,0.705808522625346,True,False,True
EndocardialCells,Fibroblasts,Vwf,Itgb1,1.5253584,0.0,2.1443923,1.1912963619518586,1.1524435458357707,0.1169269,0.8866233,0.028541536280802495,0.0005904405187392308, ,brown,0.691096517422782,black,0.76802340300577,True,False,True
EndocardialCells,EndocardialCells,Mmrn2,Clec14a,1.4959073,0.0,2.1240108,1.0517510940176242,1.038853088483124,0.1921044,0.88614243,0.0029574238273888756,0.0006451771264711948, ,brown,0.943558775036418,,,True,False,True
Fibroblasts,Myocytes,Selplg,Esam,0.06461431,1.0,0.0025290241,-0.5239138326094236,-0.976688639105191,0.00054105365,0.211704,1.0,0.0006644518513577347, ,,,tan,0.656541068331931,False,True,True
Leukocytes,Fibroblasts,Apoe,Sdc2,1.477112,0.0,2.1717703,0.8566068277708089,1.244728227606831,0.11577112,0.88725936,0.028541536280802495,0.000667747079309882, ,turquoise,0.846073130030222,brown,0.848057536799011,False,True,True
Fibroblasts,EndothelialCells,Lum,Itgb1,1.4757125,0.0,2.1608908,0.6806265972687631,1.1509751794022582,0.11196877,0.88700795,0.028541536280802495,0.0007023251924804402, ,brown,0.949650798111063,,,True,False,True
Leukocytes,SmoothMuscleCells,Gnai2,Cav1,1.4743619,0.0,2.1498325,0.4389863752376281,0.25028522697640543,0.04862923,0.8867506,0.09051109398531494,0.000714044021288293, ,turquoise,0.515281533766225,midnightblue,0.401042124167732,False,True,True
SmoothMuscleCells,Fibroblasts,Mfge8,Itgb5,1.4607587,0.0,2.063499,0.8600015763202438,0.9425029490465827,0.09785093,0.88467616,0.028541536280802495,0.0009279972795153784, ,lightcyan,0.510462651252352,turquoise,0.646285311150696,True,False,True
Fibroblasts,EndocardialCells,Lum,Itgb1,1.4512169,0.0,2.0822372,0.6380154244661917,1.0281324947597112,0.10789326,0.88513654,0.028541536280802495,0.0009549959864016107, ,brown,0.949650798111063,pink,0.572507776572743,True,False,True
EndothelialCells,EndocardialCells,Col4a1,Cd93,1.4466635,0.0,2.090868,0.7362074766929753,0.7826495464642457,0.10134531,0.88534665,0.028541536280802495,0.0009962147311599256, ,blue,0.533828563580012,lightcyan,0.582187985085655,False,True,True
Fibroblasts,EndocardialCells,Gnai2,F2r,1.4500613,0.0,2.057883,0.406112708516529,0.39102696125756486,0.06827091,0.8845371,0.028541536280802495,0.0010101464373014144, ,black,0.78566112490779,brown,0.784344492026737,False,True,True
EndothelialCells,EndocardialCells,Mmrn2,Cd93,1.4461932,0.0,2.0894659,0.8827299420020907,1.1651280269440505,0.12361715,0.88531256,0.028541536280802495,0.0010101464373014144, ,turquoise,0.746193022863879,lightcyan,0.582187985085655,False,True,True
EndothelialCells,EndocardialCells,Col4a2,Cd93,1.4458189,0.0,2.0883493,0.7915677643319998,0.92701994589977,0.11377727,0.88528544,0.028541536280802495,0.001038297949478957, ,yellow,0.155737396507289,lightcyan,0.582187985085655,True,True,True
EndothelialCells,Fibroblasts,Hspg2,Lrp1,1.4450234,0.0,2.0877259,0.7412265248380921,1.1758408926301371,0.13653047,0.8852703,0.01695451122057481,0.0010525177265355069, ,brown,0.70755077011452,,,True,False,True
EndothelialCells,Myocytes,Lpl,Vldlr,1.4446766,0.0,2.061225,1.3210084186847948,1.4476412306148987,0.19552715,0.88461995,0.002374854604714433,0.001066833498250907, ,brown,0.487721034349969,blue,0.567065344401306,True,False,True
EndocardialCells,Fibroblasts,Apoe,Sdc2,1.441813,0.0,2.0745804,0.7934546668451781,1.0783399282339121,0.110590205,0.8849491,0.028541536280802495,0.0011250564279294529, ,,,brown,0.848057536799011,False,True,True
SmoothMuscleCells,EndocardialCells,Gnai2,F2r,1.4399059,0.0,2.0241323,0.3853669028963948,0.44114261755264805,0.06715121,0.88368994,0.028541536280802495,0.0011547433933960672, ,black,0.83203351296545,brown,0.784344492026737,False,True,True
EndothelialCells,SmoothMuscleCells,Hspg2,Itgb1,1.4360278,0.0,2.0620725,0.49019556513156093,0.5297742726147875,0.061441623,0.88464093,0.03621979212897901,0.0012152679271761353, ,brown,0.70755077011452,,,True,False,True
EndocardialCells,Leukocytes,Vwf,Itgb1,1.4864855,0.0,1.9926046,1.1236772587698045,1.1551664915803164,0.1086504,0.88288075,0.028541536280802495,0.0012306386850240247, ,brown,0.691096517422782,,,True,False,True
EndocardialCells,Myocytes,App,Gpc1,1.4331342,0.0,2.0280643,1.6490923435487714,1.2817318296353086,0.16495013,0.88378966,0.00592363896983367,0.0012773258252985586, ,,,brown,0.486264962491867,False,True,True
Fibroblasts,Leukocytes,Selplg,Esam,0.06955148,1.0,0.0027664383,-0.5181576614867535,-0.9923956989268798,0.0005918454,0.2192879,1.0,0.0013288055851908562, ,,,brown,0.458895229393426,False,True,True
EndocardialCells,Fibroblasts,Gas6,Axl,1.427008,0.0,2.031726,0.7696156778988199,0.9715775141675884,0.10257107,0.8838822,0.028541536280802495,0.001357053078807222, ,royalblue,0.42190106635111,brown,0.528957135069456,False,True,True
Fibroblasts,EndocardialCells,Col1a2,Cd93,1.4264495,0.0,2.0305896,1.0039651954831748,1.2613785976814382,0.18781577,0.88385355,0.0028580995813314363,0.0013732857020588543, ,,,lightcyan,0.582187985085655,False,True,True
EndothelialCells,EndothelialCells,Pdgfb,S1pr1,1.4236106,0.0,2.000426,0.9579579995838392,1.8796544693654464,0.21849145,0.88308316,0.001197577809452273,0.0014391731640925453, ,cyan,0.464137268387394,brown,0.500963498873593,False,True,True
Fibroblasts,Myocytes,App,Gpc1,1.4160463,0.0,1.9735951,1.6162236250445514,1.2388752070527052,0.16051996,0.88238424,0.007159948932233349,0.0015408727317498204, ,black,0.764270466936223,brown,0.486264962491867,False,True,True
Fibroblasts,EndothelialCells,Gnai2,S1pr1,1.4120071,0.0,1.963629,0.35849048597649597,0.6760696397378597,0.06461614,0.88212126,0.029856639289083754,0.00159301257511851, ,black,0.78566112490779,brown,0.500963498873593,False,True,True
Leukocytes,Myocytes,App,Gpc1,1.4020658,0.0,1.9290313,1.589334107080979,1.261771336594487,0.15689541,0.88119394,0.007985127821987657,0.001810163216983293, ,turquoise,0.410874157662401,brown,0.486264962491867,False,True,True
SmoothMuscleCells,EndothelialCells,Gnai2,S1pr1,1.4018517,0.0,1.931424,0.3377446803563618,0.7261852960329429,0.06355639,0.8812588,0.032234458702517226,0.001828879081988797, ,black,0.83203351296545,brown,0.500963498873593,False,True,True
Fibroblasts,Fibroblasts,Apoe,Sdc2,1.3921716,0.0,1.9379015,0.7046412618189029,1.107180426975509,0.10330422,0.88143384,0.028541536280802495,0.001943175595214064, ,,,brown,0.848057536799011,False,True,True
EndocardialCells,EndothelialCells,Icam1,Cav1,1.4403695,0.0,1.8710982,1.0028960157246405,1.2905052524315443,0.13816999,0.8795885,0.016131942228406988,0.0019625583526169032, ,lightgreen,0.0754793484673717,brown,0.884758647437185,False,True,True
Myocytes,Myocytes,Apoa1,Abca1,0.056733027,1.0,0.0028072482,-0.15555915138894014,-0.37614137394670577,0.008409663,0.22054403,1.0,0.001993061077835028, ,midnightblue,0.255182682496265,magenta,0.837413755023652,True,False,True
Fibroblasts,EndothelialCells,C3,Nrp1,1.4089174,0.0,1.8684453,0.8086018695582464,1.2692007271622523,0.1712489,0.8795133,0.004653290591762465,0.0020016094895679397, ,,,brown,0.648185002416343,False,True,True
Fibroblasts,SmoothMuscleCells,Lamc1,Itga7_Itgb1,1.3869085,0.0,1.9200021,0.5726059594513174,0.7398493539490639,0.07834885,0.8809481,0.028541536280802495,0.0020609000330116117, ,brown,0.533218968575482,,,True,False,True
EndothelialCells,EndothelialCells,Hspg2,Itgb1,1.3859148,0.0,1.9191633,0.40302508779103946,0.5504864980006028,0.05718349,0.8809252,0.04796888455598914,0.0021009027849383656, ,brown,0.70755077011452,,,True,False,True
EndocardialCells,SmoothMuscleCells,Gnai2,Cav1,1.379485,0.0,1.8994085,0.24519738907996094,0.10193897244065397,0.04296464,0.88038146,0.20294375106171061,0.0022439079075359095, ,black,0.68121307835009,midnightblue,0.401042124167732,False,True,True
EndocardialCells,Myocytes,App,Rpsa,1.378208,1.0,1.8882792,-0.27772380547916165,-0.14962833105326234,0.02973216,0.8800717,1.0,0.0022856217431067253, ,,,tan,0.206618269537133,False,True,True
SmoothMuscleCells,SmoothMuscleCells,Pdgfa,Pdgfrb,1.407084,0.0,1.8210868,1.7168761034883322,1.755830261468203,0.33288798,0.87814635,6.682093457623585e-05,0.0024130423151589027, ,yellow,0.344362768020494,brown,0.766275459333072,True,True,True
EndocardialCells,Fibroblasts,Tfpi,Lrp1,1.3725839,0.0,1.875598,0.9731932206116514,1.373221969608739,0.16241871,0.8797156,0.006654640539068175,0.002434611288720582, ,brown,0.667671842240135,,,True,False,True
SmoothMuscleCells,SmoothMuscleCells,Lgals1,Itgb1,1.3667126,0.0,1.8615876,0.49020095087934024,0.2993461147014581,0.047938075,0.87931836,0.0955763980410085,0.0026555169756258836, ,midnightblue,0.216187656338635,,,True,False,True
Myocytes,Myocytes,Apoa1,Lrp1,0.08502684,1.0,0.004869885,-0.34690073261838644,-0.6050693752576561,0.009164791,0.27149197,1.0,0.0026572187292628127, ,midnightblue,0.255182682496265,,,True,False,True
Myocytes,EndocardialCells,Angpt1,Tie1,1.3650365,0.0,1.8627363,1.4357284775888504,1.5282387087509943,0.2988329,0.8793511,0.000149819145136064,0.0027008353852755237, ,blue,0.693979147525439,brown,0.559205266266903,False,True,True
Fibroblasts,EndocardialCells,Col1a1,Cd93,1.36502,0.0,1.8474044,0.9989363646279017,1.2808292873338405,0.25905183,0.878912,0.0007149588823050671,0.00272363665495053, ,,,lightcyan,0.582187985085655,False,True,True
Leukocytes,EndocardialCells,Lgals3,Eng,1.4281623,0.0,1.7926117,1.3349899133722811,1.1574369362685495,0.1639482,0.8773007,0.006337177083183871,0.00274653261520599, ,,,brown,0.973204830554305,False,True,True
Myocytes,EndocardialCells,Nppa,Npr1,1.4932069,0.0,1.7895157,0.8450169803403859,1.0769210683227275,0.11439151,0.87720764,0.028541536280802495,0.002815788494557582, ,brown,0.916636044825977,turquoise,0.737674978374714,True,False,True
EndocardialCells,Leukocytes,Cfh,Itgam,1.4234606,0.0,1.789017,1.408471729200404,1.3713208727639943,0.3096606,0.8771926,0.00011155806667026071,0.002839063072237342, ,brown,0.969078196784481,darkturquoise,0.257147137760542,True,False,True
EndothelialCells,EndocardialCells,Hspg2,Itgb1,1.3614194,0.0,1.8493085,0.36041391498846803,0.4276438133580558,0.055102088,0.8789668,0.05500411585237138,0.0028624322680487987, ,brown,0.70755077011452,pink,0.572507776572743,True,False,True
Fibroblasts,Myocytes,App,Rpsa,1.3611201,1.0,1.8375645,-0.3105925239833817,-0.1924849536358657,0.028933624,0.8786275,1.0,0.002885896067502199, ,black,0.764270466936223,tan,0.206618269537133,False,True,True
Fibroblasts,EndocardialCells,Mfap5,Notch1,1.3606422,0.0,1.8467304,0.9967074385005211,1.4111270790908106,0.23264314,0.87889254,0.0008844605097001221,0.0029331074193758226, ,brown,0.786804272285394,darkred,0.343740710918236,True,False,True
EndocardialCells,SmoothMuscleCells,Ntn1,Mcam,1.381889,0.0,1.7747389,1.1026087085971534,1.2095897732664425,0.17289059,0.87676036,0.004344842151296873,0.0029806970119401993, ,brown,0.425522037629137,brown,0.653447636634818,True,True,True
Myocytes,Leukocytes,Rps19,C5ar1,1.3558617,0.0,1.8272859,0.02926887856198168,0.8722184760117203,0.11620089,0.8783281,0.30718581007815704,0.0030046336122570402, ,brown,0.428117497821289,turquoise,0.712817995193886,True,False,True
Fibroblasts,Fibroblasts,Lum,Itgb1,1.3519151,0.0,1.763385,0.4652799023252698,0.8784861351640352,0.09137161,0.8764132,0.028541536280802495,0.003150238177146102, ,brown,0.949650798111063,black,0.76802340300577,True,False,True
Myocytes,SmoothMuscleCells,Apoa1,Ldlr,0.09001886,0.1,0.0052338066,0.05914447276233387,0.00963551997573752,0.04495663,0.27867734,0.695879989753601,0.0033212780231208694, ,midnightblue,0.255182682496265,,,True,False,True
EndothelialCells,EndothelialCells,Ybx1,Notch1,1.412544,0.0,1.7237685,0.5671050752360425,0.6247076530512061,0.04767018,0.8751773,0.09731114944625328,0.003324405798142682, ,yellow,0.31566495597398,pink,0.343313799659359,True,False,True
Leukocytes,Myocytes,App,Rpsa,1.3471396,1.0,1.7960721,-0.3374820419469543,-0.16958882409408405,0.028280301,0.87740445,1.0,0.003324405798142682, ,turquoise,0.410874157662401,tan,0.206618269537133,False,True,True
Fibroblasts,EndocardialCells,Nppa,Npr3,1.5221002,0.0,1.7181879,1.4492240323934227,1.4077909312260182,0.101155646,0.8750001,0.006029976772090032,0.0033750171479431943, ,brown,0.585297064759349,brown,0.935438617735889,True,True,True
Fibroblasts,SmoothMuscleCells,Mfge8,Pdgfrb,1.3765064,0.0,1.7106665,0.8833618763982399,0.8705691978931309,0.09688121,0.87476003,0.028541536280802495,0.003451641381595508, ,,,brown,0.766275459333072,False,True,True
Fibroblasts,EndocardialCells,C3,Nrp1,1.3332971,0.0,1.7070041,0.6979572297943121,0.9866731446145902,0.1564523,0.87464255,0.009621838820539397,0.0038474792702082217, ,,,brown,0.550721740569223,False,True,True
EndocardialCells,Leukocytes,Vwf,Lrp1,1.4033908,0.0,1.6681439,1.3449559006414622,1.2926809511222792,0.19963703,0.87337464,0.002017322195481532,0.0039566115239781305, ,brown,0.691096517422782,turquoise,0.663780405167675,True,False,True
EndocardialCells,EndothelialCells,Spon1,App,1.3272665,0.0,1.733548,0.6924417462416901,0.7296811781883692,0.11065345,0.875486,0.028541536280802495,0.003984129575100612, ,brown,0.546584870008833,black,0.617473609490099,True,False,True
Myocytes,EndothelialCells,Nppa,Npr1,1.4630524,0.0,1.659451,0.8070573468451822,1.2422985439937893,0.106077366,0.8730855,0.028541536280802495,0.004039447561133314, ,brown,0.916636044825977,brown,0.492427679100596,True,True,True
SmoothMuscleCells,Myocytes,Lamb2,Rpsa,1.325582,0.0,1.7320919,0.03550349058600416,0.19973651157393357,0.041849703,0.87544024,0.36109715253221647,0.004039447561133314, ,,,tan,0.206618269537133,False,True,True
Leukocytes,EndocardialCells,Tgfb1,Eng,1.3920869,0.0,1.6537073,0.7903876545319847,0.752174289685482,0.09222273,0.8728933,0.028541536280802495,0.0041512106626366355, ,brown,0.780749588439731,brown,0.973204830554305,True,True,True
Leukocytes,Leukocytes,Mrc1,Ptprc,1.3207291,0.0,1.679523,2.083075616512989,2.253036546385175,0.8201085,0.8737501,1.4138275936699151e-08,0.0041793861721218135, ,turquoise,0.822103998866163,midnightblue,0.581184418882173,False,True,True
Fibroblasts,Leukocytes,Cfh,Itgam,1.3423619,0.0,1.6371347,1.3170111409474796,1.5237638601666132,0.28337136,0.87233347,0.0002418731896184786,0.00435041060602866, ,brown,0.928124484640369,darkturquoise,0.257147137760542,True,False,True
SmoothMuscleCells,EndothelialCells,Lgals1,Itgb1,1.3165996,0.0,1.7325727,0.40303047353881877,0.3200583400872734,0.044615787,0.8754554,0.12329222051827855,0.004379242866244307, ,midnightblue,0.216187656338635,,,True,False,True
Fibroblasts,Leukocytes,Lum,Itgb1,1.3130422,0.0,1.6385665,0.3976607991432157,0.8812090809085809,0.08490401,0.8723821,0.028541536280802495,0.004466302168345877, ,brown,0.949650798111063,,,True,False,True
Leukocytes,SmoothMuscleCells,Lgals3,Mcam,1.340141,0.0,1.6286922,1.545269306154685,1.4621272986827174,0.22436783,0.8720453,0.0010500601120457939,0.004554204948344608, ,,,brown,0.653447636634818,False,True,True
Leukocytes,EndothelialCells,Tgfb1,Cav1,1.3752682,0.0,1.6248136,0.8208383898844607,1.1804907741685018,0.09441398,0.8719122,0.028541536280802495,0.0047025829144210505, ,brown,0.780749588439731,brown,0.884758647437185,True,True,True
