source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,clean_label,module_ligand,kME_ligand,module_receptor,kME_receptor,age_module_ligand,age_module_receptor,age_relevant
Myocytes,EndocardialCells,Nppa,Npr3,2.2262194,0.0,4.9512124,2.1383842969476827,2.4701780087058043,0.29149494,0.9223772,1.88177053388915e-05,4.905996978817347e-08, ,brown,0.916636044825977,brown,0.935438617735889,True,True,True
Myocytes,Myocytes,S100a1,Ryr2,1.7994847,0.0,3.2194612,2.4586885989922997,2.1157968610574205,0.27704737,0.90549964,1.581365708848048e-05,1.962302193010085e-07, ,royalblue,0.917679412351655,blue,0.754078507519803,False,False,False
EndothelialCells,EndothelialCells,Gnai2,Cav1,1.7746767,0.0,3.1358173,0.8027984943134301,1.108649594926425,0.070932224,0.9043673,0.028541536280802495,4.4149620075526435e-07, ,black,0.730197986867085,brown,0.884758647437185,False,True,True
SmoothMuscleCells,SmoothMuscleCells,Mfge8,Pdgfrb,1.7657559,0.0,3.116308,1.4502353661103076,1.4122312269395771,0.17648776,0.9040971,0.003954835775629722,7.848435983905509e-07, ,lightcyan,0.510462651252352,brown,0.766275459333072,True,True,True
Leukocytes,EndothelialCells,Gnai2,Cav1,1.7602721,0.0,3.0813236,0.7733710097215447,1.0247307180245275,0.06969957,0.90360653,0.028541536280802495,1.2262576517502916e-06, ,turquoise,0.515281533766225,brown,0.884758647437185,False,True,True
EndothelialCells,EndocardialCells,Sparc,Eng,1.7159512,0.0,2.9007075,0.7543164096997605,0.643402108736271,0.07791597,0.90094364,0.028541536280802495,1.765723987076956e-06, ,black,0.731223351438005,brown,0.973204830554305,False,True,True
EndocardialCells,EndothelialCells,Mmrn2,Cd93,1.7008685,0.0,2.875457,1.1757447916325163,1.5051376528595988,0.17011802,0.9005528,0.004897670001117698,3.138756163054337e-06, ,brown,0.943558775036418,turquoise,0.705808522625346,True,False,True
EndocardialCells,Fibroblasts,Vwf,Lrp1,1.7082644,0.0,2.858587,1.7448444939424048,2.0502869847035283,0.34210467,0.900289,5.565423569870955e-05,3.138756163054337e-06, ,brown,0.691096517422782,,,True,False,True
EndocardialCells,SmoothMuscleCells,Vwf,Itgb1,1.6992688,0.0,2.8234618,1.4938135342358734,1.4042203646881788,0.1539544,0.8997327,0.0063642455046049665,3.972292135048922e-06, ,brown,0.691096517422782,,,True,False,True
Fibroblasts,EndocardialCells,Sparc,Eng,1.6909887,0.0,2.8045926,0.7068419997340203,0.6080446158200389,0.07533422,0.89942986,0.028541536280802495,4.9038231256832815e-06, ,black,0.649519023068726,brown,0.973204830554305,False,True,True
EndocardialCells,EndocardialCells,Mmrn2,Cd93,1.6620799,0.0,2.733247,1.130243162046831,1.0778116935383264,0.16170458,0.8982584,0.006865483286669262,8.286236595879427e-06, ,brown,0.943558775036418,lightcyan,0.582187985085655,True,True,True
EndothelialCells,EndocardialCells,Gnai2,F2r,1.6597552,0.0,2.7547839,0.8344255991002549,0.8100423882011992,0.0913908,0.8986165,0.028541536280802495,9.609600212011532e-06, ,black,0.730197986867085,brown,0.784344492026737,False,True,True
EndocardialCells,EndothelialCells,Gnai2,Cav1,1.6653953,0.0,2.7223945,0.5795820235638776,0.8763844634887761,0.0615806,0.8980765,0.036046719724897563,9.609600212011532e-06, ,black,0.68121307835009,brown,0.884758647437185,False,True,True
EndothelialCells,EndocardialCells,H2-K1,Aplp2,1.6559647,0.0,2.7338393,0.6905782495588768,0.5215927929305867,0.05495718,0.8982683,0.05552779085835751,1.103088462027907e-05, ,black,0.701746987237149,,,False,False,False
EndothelialCells,EndothelialCells,Sparc,Eng,1.6551206,0.0,2.7173996,0.6763741848518177,0.7891401969313391,0.07299212,0.8979924,0.028541536280802495,1.255007880815442e-05, ,black,0.731223351438005,turquoise,0.922217361940542,False,False,False
EndothelialCells,Leukocytes,Rps19,C5ar1,1.6511154,0.0,2.6900766,1.1834888822412823,1.269040628587087,0.17106754,0.8975286,0.004683391482192014,1.588212650970495e-05, ,royalblue,0.486062627287861,turquoise,0.712817995193886,False,False,False
Leukocytes,EndocardialCells,Gnai2,F2r,1.6453507,0.0,2.7069116,0.8049981145083696,0.7261235112993017,0.08980262,0.8978151,0.028541536280802495,1.960563265219004e-05, ,turquoise,0.515281533766225,brown,0.784344492026737,False,True,True
EndothelialCells,Fibroblasts,App,Rpsa,1.6426122,0.0,2.6763449,0.41654079627410734,0.3374361201365318,0.04214076,0.897293,0.1525207140742419,2.1614143865116495e-05, ,black,0.617473609490099,black,0.767953600044462,False,False,False
Leukocytes,Leukocytes,Rps19,C5ar1,1.6400967,0.0,2.6578774,1.1404186728027264,1.2583286435939314,0.16901992,0.8969735,0.005086357725437549,2.37204788447866e-05, ,turquoise,0.733098869930847,turquoise,0.712817995193886,False,False,False
EndocardialCells,Leukocytes,Rps19,C5ar1,1.6387975,0.0,2.654081,1.1353403166378178,1.2376586573389738,0.16877851,0.89690745,0.005150293274487492,2.5924616459196913e-05, ,yellow,0.271007395088597,turquoise,0.712817995193886,True,False,True
Fibroblasts,Leukocytes,Rps19,C5ar1,1.6387936,0.0,2.6540694,1.135318004273786,1.2397950130994484,0.16877776,0.8969072,0.005166358817087354,2.8226545462597555e-05, ,,,turquoise,0.712817995193886,False,False,False
Fibroblasts,EndothelialCells,Col1a2,Cd36,1.6540534,0.0,2.650529,1.1342977920446338,1.8704646024694558,0.21022505,0.8968455,0.0014609553395371646,2.8226545462597555e-05, ,,,brown,0.868570071306074,False,True,True
EndocardialCells,EndocardialCells,H2-K1,Aplp2,1.6339799,0.0,2.657002,0.6452985823461962,0.4257485365447472,0.053412557,0.8969583,0.0626815097627267,3.5718944247241025e-05, ,black,0.703885364383536,,,False,False,False
EndocardialCells,EndothelialCells,Vwf,Itgb1,1.6491559,0.0,2.6277852,1.406643056895352,1.424932590073994,0.14328478,0.89644617,0.005181775012259715,3.5718944247241025e-05, ,brown,0.691096517422782,,,True,False,True
Leukocytes,EndothelialCells,C1qa,Cd93,1.6319716,0.0,2.6593146,1.4970806543514326,2.0974391067842397,0.25038618,0.89699847,0.0005461396756439787,3.8411894217260327e-05, ,turquoise,0.847224602986981,turquoise,0.705808522625346,False,False,False
Leukocytes,Fibroblasts,Psap,Lrp1,1.6315438,0.0,2.6339223,0.7873426065528562,0.9917911531884316,0.09726622,0.8965544,0.028541536280802495,4.1202563127465126e-05, ,,,,,False,False,False
Fibroblasts,EndothelialCells,Sparc,Eng,1.6301582,0.0,2.6273584,0.6288997748860775,0.7537827040151069,0.07057353,0.89643866,0.028541536280802495,4.40909364881036e-05, ,black,0.649519023068726,turquoise,0.922217361940542,False,False,False
SmoothMuscleCells,EndocardialCells,Sparc,Eng,1.6377006,0.0,2.5994134,0.605503109890275,0.47000842056457104,0.06982289,0.89594126,0.028541536280802495,4.707699980942394e-05, ,black,0.837859698632221,brown,0.973204830554305,False,True,True
EndothelialCells,EndothelialCells,Gnai2,S1pr1,1.621701,0.0,2.6286108,0.786803376560222,1.0950850666814942,0.086498365,0.8964608,0.028541536280802495,5.016074848011425e-05, ,black,0.730197986867085,brown,0.500963498873593,False,True,True
EndothelialCells,EndocardialCells,App,Aplp2,1.6211843,0.0,2.6122816,0.6688879278954373,0.5260663017653366,0.056570463,0.8961712,0.04970435505883033,5.3342148561489965e-05, ,black,0.617473609490099,,,False,False,False
Leukocytes,EndocardialCells,H2-K1,Aplp2,1.6180887,0.0,2.601462,0.6125706832527095,0.4121889131334461,0.052296057,0.895978,0.06830269619858771,5.6621195134246366e-05, ,,,,,False,False,False
EndocardialCells,EndocardialCells,Vwf,Itgb1,1.6246604,0.0,2.5321376,1.3640318840927805,1.302089905431447,0.13806942,0.8947125,0.014203005539698745,5.999787370863161e-05, ,brown,0.691096517422782,pink,0.572507776572743,True,False,True
Leukocytes,EndothelialCells,Gnai2,S1pr1,1.6072965,0.0,2.582931,0.7573758919683367,1.0111661897795967,0.0849952,0.89564437,0.028541536280802495,6.347216979489388e-05, ,turquoise,0.515281533766225,brown,0.500963498873593,False,True,True
EndothelialCells,Leukocytes,App,Rpsa,1.599305,0.0,2.5468683,0.28074782691866196,0.23480583697433743,0.04010207,0.89498544,0.17953098046565355,6.704406890328137e-05, ,black,0.617473609490099,,,False,False,False
EndothelialCells,EndocardialCells,Gnai2,Ednrb,1.5949485,0.0,2.5399103,0.964624367604682,1.018184677778121,0.102417916,0.8948568,0.028541536280802495,7.071356826948065e-05, ,black,0.730197986867085,red,0.633092346127313,False,False,False
EndothelialCells,EndocardialCells,Ybx1,Notch1,1.6131535,0.0,2.4995706,0.8358152674541142,0.6947459855890007,0.0691247,0.89410126,0.028541536280802495,7.071356826948065e-05, ,yellow,0.31566495597398,darkred,0.343740710918236,True,False,True
Leukocytes,EndocardialCells,C1qa,Cd93,1.593183,0.0,2.5277941,1.4515790247657474,1.6701131474629671,0.23800297,0.8946316,0.000768826530592341,7.448063026053607e-05, ,turquoise,0.847224602986981,lightcyan,0.582187985085655,False,True,True
Leukocytes,Fibroblasts,Pf4,Lrp1,1.5896158,0.0,2.511143,1.3861517984724063,2.0813644302840473,0.30970988,0.8943197,0.00011028199839718674,8.636711559163919e-05, ,turquoise,0.841618051106534,,,False,False,False
Leukocytes,EndocardialCells,Gnai2,Ednrb,1.580544,0.0,2.4957721,0.9351968830127966,0.9342658008762234,0.100638114,0.89402926,0.028541536280802495,9.05243421188272e-05, ,turquoise,0.515281533766225,red,0.633092346127313,False,False,False
Leukocytes,Fibroblasts,C1qb,Lrp1,1.578257,0.0,2.47788,1.4974230366136383,2.069601897189392,0.33496317,0.8936879,6.324015811286641e-05,9.477905728392903e-05, ,turquoise,0.855031512364867,,,False,False,False
SmoothMuscleCells,EndothelialCells,Sparc,Eng,1.5768702,0.0,2.4351454,0.5275608850423321,0.6157465087596391,0.06541049,0.8928587,0.028541536280802495,9.913125955305011e-05, ,black,0.837859698632221,turquoise,0.922217361940542,False,False,False
EndocardialCells,EndocardialCells,Nppa,Npr3,1.6740999,0.0,2.416108,1.5979942087869963,1.6525207589959332,0.14224459,0.8924827,0.0007898891313871393,0.00010358093443643853, ,brown,0.695639542145225,brown,0.935438617735889,True,True,True
EndothelialCells,EndocardialCells,App,Rpsa,1.5717549,0.0,2.4645011,0.19436606264267797,0.18609384801068096,0.038805146,0.8934305,0.1996801481203453,0.00010358093443643853, ,black,0.617473609490099,black,0.836399503441296,False,False,False
Fibroblasts,EndothelialCells,Col1a1,Cd36,1.5926237,0.0,2.4114172,1.1292689611893607,1.889915292121858,0.28996062,0.8923894,0.0002231208018384429,0.00010812806744434253, ,,,brown,0.868570071306074,False,True,True
EndocardialCells,EndothelialCells,Comp,Cd36,1.5905252,0.0,2.4032483,1.652814825693445,1.9941787842404195,0.30678517,0.89222634,0.00012348611179854974,0.00011751466498202008, ,lightgreen,0.125031208796262,brown,0.868570071306074,False,True,True
EndothelialCells,SmoothMuscleCells,Cxcl12,Itgb1,1.5645227,0.0,2.4337268,0.6806502351018939,0.8726214907743176,0.088370614,0.8928308,0.028541536280802495,0.00011751466498202008, ,turquoise,0.84149383379839,,,False,False,False
EndothelialCells,SmoothMuscleCells,Gnai2,S1pr3,1.562595,0.0,2.432639,1.1026150524828073,1.1665243416217086,0.14612359,0.8928094,0.01203911696999184,0.0001223540857321302, ,black,0.730197986867085,turquoise,0.460560701298487,False,False,False
Myocytes,EndothelialCells,Vegfb,Nrp1,1.562542,0.0,2.4062507,1.2171119563002377,1.3082177817692178,0.12515993,0.89228636,0.013625170025022604,0.00012729090664770283, ,blue,0.734190683037478,brown,0.648185002416343,False,True,True
EndothelialCells,Leukocytes,Gnai2,C5ar1,1.5594506,0.0,2.4222133,1.342860485973368,1.4509866905878301,0.20266356,0.8926037,0.0018815580112435386,0.00013232511323898625, ,black,0.730197986867085,turquoise,0.712817995193886,False,False,False
EndothelialCells,Myocytes,Pdgfb,Art1,1.5695541,0.0,2.3686767,2.269476742460803,2.5875465217238007,0.51719946,0.8915277,3.7992001098743873e-06,0.00014801191911925055, ,cyan,0.464137268387394,brown,0.769648469668736,False,True,True
EndocardialCells,EndocardialCells,Gnai2,F2r,1.5504739,0.0,2.391596,0.6112091283507024,0.5777772567635503,0.07934194,0.89199245,0.028541536280802495,0.00015343552382275486, ,black,0.68121307835009,brown,0.784344492026737,False,True,True
EndocardialCells,SmoothMuscleCells,Mfge8,Pdgfrb,1.5544775,0.0,2.353348,1.1425450802384305,1.1302362932868473,0.1332786,0.8912134,0.02020109700411706,0.00015895644175316505, ,green,0.295522794899105,brown,0.766275459333072,False,True,True
Leukocytes,SmoothMuscleCells,Gnai2,S1pr3,1.5481905,0.0,2.390365,1.073187567890922,1.0826054647198111,0.14358427,0.89196765,0.013367456945826608,0.0001645746584207294, ,turquoise,0.515281533766225,turquoise,0.460560701298487,False,False,False
Leukocytes,Fibroblasts,Pf4,Sdc2,1.5458612,0.0,2.3610592,1.395996094664085,2.1918488580839535,0.32621342,0.8913719,7.536428580136924e-05,0.00017029015933569595, ,turquoise,0.841618051106534,brown,0.848057536799011,False,True,True
Fibroblasts,EndothelialCells,Gnai2,Cav1,1.5649828,0.0,2.3425233,0.37448560372970413,0.6896341679827906,0.052987903,0.8909897,0.06501557078775835,0.00017610293000831296, ,black,0.78566112490779,brown,0.884758647437185,False,True,True
Leukocytes,Leukocytes,Gnai2,C5ar1,1.5450461,0.0,2.3801203,1.3134330013814826,1.3670678136859327,0.1991417,0.8917605,0.002061031502669473,0.00017610293000831296, ,turquoise,0.515281533766225,turquoise,0.712817995193886,False,False,False
SmoothMuscleCells,Leukocytes,Rps19,C5ar1,1.5443962,0.0,2.378221,0.7662986405713854,1.0986363942995274,0.151236,0.891722,0.009718644891461561,0.00018201295594882856, ,,,turquoise,0.712817995193886,False,False,False
EndothelialCells,Myocytes,App,Gpc1,1.5443248,0.0,2.3824923,1.8629575136903722,1.5029737763018516,0.19377713,0.89180857,0.002472780721149362,0.000188020222667491, ,black,0.617473609490099,brown,0.486264962491867,False,True,True
EndothelialCells,Fibroblasts,Lpl,Lrp1,1.5348389,0.0,2.3507369,0.8253860341988659,1.298463120678841,0.12994584,0.89115953,0.02271298285183067,0.0002003264599004296, ,brown,0.487721034349969,,,True,False,True
Fibroblasts,EndothelialCells,Mmp2,Pecam1,1.5336576,0.0,2.3220806,1.084745608733162,1.7838292184816265,0.29500705,0.8905633,0.0003352005793745067,0.00020662536262799143, ,,,turquoise,0.739398520655421,False,False,False
SmoothMuscleCells,EndothelialCells,Gnai2,Cav1,1.5548273,0.0,2.3041043,0.35373979810956996,0.7397498242778738,0.05211886,0.89018404,0.06925629708195481,0.00020662536262799143, ,black,0.83203351296545,brown,0.884758647437185,False,True,True
EndothelialCells,EndothelialCells,H2-K1,Aplp2,1.5316173,0.0,2.3447752,0.47765956331246506,0.44827441907493737,0.047135998,0.89103633,0.101150706394411,0.00021302144817460125, ,black,0.701746987237149,,,False,False,False
Fibroblasts,SmoothMuscleCells,Fbln1,Itgb1,1.5269208,0.0,2.3249683,0.7783734073315312,1.2448168492966643,0.1391037,0.89062387,0.015466536270097623,0.00022610510976595798, ,turquoise,0.681376669349052,,,False,False,False
Fibroblasts,SmoothMuscleCells,Lum,Itgb1,1.5258254,0.0,2.3218,0.7677970746092846,1.130262954016443,0.12030646,0.8905574,0.028541536280802495,0.00023279265683120114, ,brown,0.949650798111063,,,True,False,True
EndocardialCells,Fibroblasts,App,Rpsa,1.5314217,0.0,2.278202,0.20267562613250656,0.11619417346998862,0.035871748,0.8896302,0.26540574665990646,0.00024645911105205815, ,,,black,0.767953600044462,False,False,False
Myocytes,EndocardialCells,Ybx1,Notch1,1.5251646,0.0,2.272085,0.5679049857723646,0.5063807727700919,0.06283367,0.8894982,0.03342626372322514,0.0002534379892281682, ,royalblue,0.864020544934997,darkred,0.343740710918236,False,False,False
EndocardialCells,Leukocytes,Vwf,Sirpa,1.5578582,0.0,2.2712944,1.9829515619956475,2.038314430950941,0.42611292,0.88948107,1.5039164331992319e-05,0.00026051394879506365, ,brown,0.691096517422782,turquoise,0.761733552093104,True,False,True
Leukocytes,Fibroblasts,Apoe,Lrp1,1.5208668,0.0,2.3098216,0.8467625315791301,1.1342437998069248,0.10991412,0.8903051,0.028541536280802495,0.000274957100300031, ,turquoise,0.846073130030222,,,False,False,False
EndocardialCells,EndocardialCells,Sparc,Eng,1.5501735,0.0,2.2624006,0.4390488609625247,0.35131173574612873,0.06077039,0.88928807,0.03787730439213275,0.000274957100300031, ,black,0.677069596089091,brown,0.973204830554305,False,True,True
Fibroblasts,EndocardialCells,Mmp2,Pecam1,1.5206811,0.0,2.2867746,1.0693517554475949,1.3902150602610566,0.29052162,0.88981444,0.0004000319272719707,0.0002823242177127361, ,,,brown,0.774210329710027,False,True,True
Leukocytes,EndocardialCells,Nppa,Npr3,1.6379591,0.0,2.2501643,1.5626213229485895,1.7331894981249567,0.13247493,0.8890208,0.0008939610656592955,0.0002897883585571279, ,turquoise,0.639972798269552,brown,0.935438617735889,False,True,True
EndothelialCells,EndocardialCells,Gnai2,Cav1,1.519681,0.0,2.290353,0.5045694915268636,0.3349983109130391,0.051807813,0.8898911,0.07084865769544933,0.0002897883585571279, ,black,0.730197986867085,,,False,False,False
EndothelialCells,EndothelialCells,App,Rpsa,1.5165687,0.0,2.2995095,0.02133528792588249,0.07792900282582982,0.036207244,0.8900864,0.4101041793729165,0.0002973495083434545, ,black,0.617473609490099,,,False,False,False
EndothelialCells,EndothelialCells,Cxcl12,Itgb1,1.5144098,0.0,2.2650604,0.5934797577613725,0.8933337161601329,0.0822462,0.8893459,0.028541536280802495,0.00032061486645652463, ,turquoise,0.84149383379839,,,False,False,False
EndocardialCells,EndothelialCells,Mmrn2,Clec14a,1.5239694,0.0,2.2268946,1.086001893122012,1.4689844487292745,0.20140964,0.88850695,0.0019317413570951647,0.00032856390711307214, ,brown,0.943558775036418,turquoise,0.909426799361271,True,False,True
EndocardialCells,EndothelialCells,Gnai2,S1pr1,1.5124196,0.0,2.2820575,0.5635869058106694,0.8628199352438451,0.07509451,0.8897132,0.028541536280802495,0.00034475278341594234, ,black,0.68121307835009,brown,0.500963498873593,False,True,True
Fibroblasts,Fibroblasts,App,Rpsa,1.5143337,0.0,2.2170148,0.16980690762828654,0.07333755088738525,0.034908317,0.88828653,0.28736894965069926,0.0003529925900827614, ,black,0.764270466936223,black,0.767953600044462,False,False,False
EndocardialCells,EndocardialCells,App,Aplp2,1.5099938,0.0,2.223669,0.45502275775383655,0.30482435509879346,0.048154835,0.8884351,0.09421958640987374,0.0003529925900827614, ,,,,,False,False,False
EndothelialCells,SmoothMuscleCells,Mfge8,Pdgfrb,1.515169,0.0,2.211399,1.0852984911256707,1.1978482052758417,0.1252395,0.88816065,0.02803054920895201,0.0003613293426579179, ,,,brown,0.766275459333072,False,True,True
EndocardialCells,EndothelialCells,H2-K1,Aplp2,1.5096325,0.0,2.2788732,0.4323798960997844,0.3524301626890979,0.045811195,0.8896447,0.11197247294559755,0.0003613293426579179, ,black,0.703885364383536,,,False,False,False
Leukocytes,EndocardialCells,Gnai2,Cav1,1.5052764,0.0,2.2505517,0.4751420069349782,0.25107943401114163,0.0509075,0.88902926,0.07609290266339765,0.00036976292149378497, ,turquoise,0.515281533766225,,,False,False,False
EndothelialCells,EndothelialCells,App,Aplp2,1.4968369,0.0,2.240517,0.4559692416490255,0.4527479279096873,0.048519686,0.88880867,0.09120227904214509,0.0003956447843083299, ,black,0.617473609490099,,,False,False,False
Fibroblasts,Fibroblasts,Serping1,Lrp1,1.494946,0.0,2.2339165,1.0203254479899393,1.6854215667098131,0.21486789,0.8886628,0.0012988012953699289,0.00041338348654296116, ,brown,0.637205541603263,,,True,False,True
Leukocytes,EndothelialCells,H2-K1,Aplp2,1.4937413,0.0,2.2312372,0.3996519970062977,0.33887053927779676,0.04485359,0.8886034,0.12113398431992513,0.0004223980322985018, ,,,,,False,False,False
Myocytes,Fibroblasts,Lpl,Lrp1,1.4934618,0.0,2.2295706,0.7711387704817756,1.0211705434554834,0.12324793,0.88856643,0.028541536280802495,0.00043150935515985655, ,blue,0.830720437955104,,,False,False,False
Myocytes,Fibroblasts,Fndc5,Itgb5,1.5159018,0.0,2.1953554,1.9133272988367596,1.95348806325875,0.30257466,0.8877985,0.00010229056600209762,0.00043150935515985655, ,brown,0.866327263435725,turquoise,0.646285311150696,True,False,True
EndothelialCells,EndocardialCells,Cxcl12,Itgb1,1.4899143,0.0,2.1826155,0.5508685849588011,0.7704910315175859,0.07925255,0.8875083,0.028541536280802495,0.0004689221880782847, ,turquoise,0.84149383379839,pink,0.572507776572743,False,False,False
EndothelialCells,Myocytes,App,Rpsa,1.4893986,0.004,2.2182784,-0.06385863533756092,0.07161361561328083,0.03492821,0.8883148,0.8009123705315223,0.0004689221880782847, ,black,0.617473609490099,tan,0.206618269537133,False,True,True
EndothelialCells,SmoothMuscleCells,Gnai2,Cav1,1.4887664,0.0,2.1878526,0.4684138598295135,0.3342041038783029,0.04948925,0.88762784,0.08407381147608013,0.0004882088615535192, ,black,0.730197986867085,midnightblue,0.401042124167732,False,True,True
EndocardialCells,Leukocytes,App,Rpsa,1.4881145,0.017,2.1679869,0.06688265677706123,0.013563890307794257,0.034136336,0.88717216,0.5776866765534086,0.0004979972190522023, ,,,,,False,False,False
Leukocytes,Fibroblasts,App,Rpsa,1.5003532,0.0,2.1669545,0.14291738966471393,0.09623368042916691,0.034120083,0.8871483,0.31032044277597237,0.0005078822377385937, ,turquoise,0.410874157662401,black,0.767953600044462,False,False,False
EndothelialCells,EndothelialCells,Timp3,Kdr,1.4872515,0.0,2.190171,0.7161819997256983,1.3131978759730933,0.12945606,0.88768065,0.02322120692698806,0.0005078822377385937, ,yellow,0.308157376549655,turquoise,0.856715396468162,True,False,True
Fibroblasts,EndocardialCells,App,Aplp2,1.4929059,0.0,2.1639466,0.4221540392496165,0.2619677325161901,0.046861507,0.88707876,0.10318856355789147,0.0005178639031229414, ,black,0.764270466936223,,,False,False,False
Myocytes,EndocardialCells,Vegfb,Nrp1,1.4869215,0.0,2.198341,1.1064673165363035,1.0256901992215557,0.11434561,0.88786614,0.028541536280802495,0.0005178639031229414, ,blue,0.734190683037478,brown,0.550721740569223,False,True,True
Fibroblasts,Fibroblasts,Psap,Lrp1,1.4862158,0.0,2.2083516,0.4939436180347051,0.8278096624650444,0.08155062,0.8880921,0.028541536280802495,0.0005381171160264988, ,black,0.824011143558508,,,False,False,False
EndocardialCells,EndocardialCells,Gnai2,Ednrb,1.4856672,0.0,2.2050512,0.7414078968551294,0.7859195463404719,0.08891525,0.8880178,0.028541536280802495,0.0005483886996524558, ,black,0.68121307835009,red,0.633092346127313,False,False,False
EndocardialCells,Fibroblasts,Apoe,Lrp1,1.4855678,0.0,2.2064538,0.7836103706534994,0.967855500434006,0.1049953,0.88804936,0.028541536280802495,0.0005587568075402427, ,,,,,False,False,False
EndothelialCells,Myocytes,S100a1,Ryr2,1.5239217,0.0,2.1523852,2.0567956854702967,1.8622862696411657,0.18522124,0.8868102,0.00017845866609347572,0.0005587568075402427, ,lightyellow,0.476102797414974,blue,0.754078507519803,False,False,False
EndothelialCells,EndothelialCells,Col4a1,Cd93,1.485452,0.0,2.1996553,0.7817091062786605,1.2099755057855184,0.10661827,0.8878959,0.028541536280802495,0.0005692214896771354, ,blue,0.533828563580012,turquoise,0.705808522625346,False,False,False
EndothelialCells,EndothelialCells,Mmrn2,Cd93,1.4849818,0.0,2.1981802,0.9282315715877759,1.592453986265323,0.1300489,0.8878625,0.02262898128241609,0.000579782731573382, ,turquoise,0.746193022863879,turquoise,0.705808522625346,False,False,False
EndothelialCells,EndothelialCells,Col4a2,Cd93,1.4846075,0.0,2.1970055,0.8370693939176852,1.3543459052210425,0.11969707,0.88783586,0.028541536280802495,0.0005904405187392308, ,yellow,0.155737396507289,turquoise,0.705808522625346,True,False,True
EndocardialCells,Fibroblasts,Vwf,Itgb1,1.5253584,0.0,2.1443923,1.1912963619518586,1.1524435458357707,0.1169269,0.8866233,0.028541536280802495,0.0005904405187392308, ,brown,0.691096517422782,black,0.76802340300577,True,False,True
Leukocytes,EndocardialCells,Ybx1,Notch1,1.481576,0.0,2.1593914,0.43518766083149973,0.43026099987838873,0.05971717,0.88697314,0.04075281333520534,0.0006120456709207281, ,turquoise,0.484921562450091,darkred,0.343740710918236,False,False,False
EndothelialCells,Fibroblasts,App,Lrp1,1.4795179,0.0,2.188738,0.6901734306346656,0.9893344278462107,0.10424997,0.88764805,0.028541536280802495,0.000634036830303612, ,black,0.617473609490099,,,False,False,False
EndocardialCells,EndocardialCells,Mmrn2,Clec14a,1.4959073,0.0,2.1240108,1.0517510940176242,1.038853088483124,0.1921044,0.88614243,0.0029574238273888756,0.0006451771264711948, ,brown,0.943558775036418,,,True,False,True
Fibroblasts,EndocardialCells,H2-K1,Aplp2,1.4806249,0.0,2.1210241,0.329469926677722,0.18658268133182532,0.042638022,0.8860714,0.14482187217186193,0.0006564138809698688, ,black,0.834202292779612,,,False,False,False
Fibroblasts,Myocytes,Selplg,Esam,0.06461431,1.0,0.0025290241,-0.5239138326094236,-0.976688639105191,0.00054105365,0.211704,1.0,0.0006644518513577347, ,,,tan,0.656541068331931,False,True,True
EndocardialCells,EndothelialCells,Sparc,Eng,1.4893429,0.0,2.1194298,0.3611066361145819,0.4970498239411968,0.05693005,0.8860335,0.048484674379456756,0.000667747079309882, ,black,0.677069596089091,turquoise,0.922217361940542,False,False,False
Leukocytes,Fibroblasts,Apoe,Sdc2,1.477112,0.0,2.1717703,0.8566068277708089,1.244728227606831,0.11577112,0.88725936,0.028541536280802495,0.000667747079309882, ,turquoise,0.846073130030222,brown,0.848057536799011,False,True,True
Fibroblasts,EndothelialCells,Fbln1,Itgb1,1.4768078,0.0,2.1638396,0.6912029299910096,1.2655290746824794,0.12946329,0.88707626,0.023178578361142257,0.0006791767070014828, ,turquoise,0.681376669349052,,,False,False,False
Leukocytes,EndocardialCells,App,Aplp2,1.4789255,0.0,2.1150844,0.3952645212860439,0.28486386205797176,0.04580337,0.88592976,0.11213425362784059,0.0006791767070014828, ,turquoise,0.410874157662401,,,False,False,False
EndothelialCells,SmoothMuscleCells,App,Rpsa,1.4763424,0.134,2.1792438,-0.10479470915917849,0.04865736621939665,0.034313586,0.8874311,1.0,0.0006907027495549195, ,black,0.617473609490099,black,0.836331019373713,False,False,False
Fibroblasts,EndothelialCells,Lum,Itgb1,1.4757125,0.0,2.1608908,0.6806265972687631,1.1509751794022582,0.11196877,0.88700795,0.028541536280802495,0.0007023251924804402, ,brown,0.949650798111063,,,True,False,True
Leukocytes,SmoothMuscleCells,Gnai2,Cav1,1.4743619,0.0,2.1498325,0.4389863752376281,0.25028522697640543,0.04862923,0.8867506,0.09051109398531494,0.000714044021288293, ,turquoise,0.515281533766225,midnightblue,0.401042124167732,False,True,True
Fibroblasts,Leukocytes,App,Rpsa,1.4710265,0.205,2.1097598,0.03401393827284121,-0.029292732274809108,0.033219516,0.8858024,0.7637129621328295,0.0007258592214887262, ,black,0.764270466936223,,,False,False,False
Fibroblasts,EndothelialCells,Col1a2,Cd93,1.4652381,0.0,2.1362405,1.0494668250688601,1.688704557002711,0.19758776,0.8864317,0.002150308349073551,0.0007377707785919879, ,,,turquoise,0.705808522625346,False,False,False
Leukocytes,SmoothMuscleCells,Cd14,Itgb1,1.4649043,0.0,2.1455941,1.2590909015146168,1.315463604832535,0.17703466,0.88665146,0.0038877021736621513,0.000749778678108326, ,turquoise,0.848526366074058,,,False,False,False
